age,year_income,work_experience,credit_grade,percentage_rate,credit_percent_income,cb_person_default,cb_person_cred_hist_length,home_status_OTHER,home_status_OWN,home_status_RENT,credit_purpose_EDUCATION,credit_purpose_HOMEIMPROVEMENT,credit_purpose_MEDICAL,credit_purpose_PERSONAL,credit_purpose_VENTURE,credit_history_ratio
23,36000,4.0,3,17.49,0.18,1,2,0,0,1,0,0,0,0,0,0.4
23,30000,4.0,5,12.18,0.27,0,2,0,0,1,0,0,1,0,0,0.4
26,36000,3.0,5,10.59,0.31,0,4,0,0,0,1,0,0,0,0,0.5
31,44960,0.0,5,10.95,0.11,0,10,0,0,0,0,0,0,0,0,0.7692307692307693
27,120000,4.0,4,13.49,0.13,1,6,0,0,0,0,0,0,0,0,0.6666666666666666
26,156000,6.0,4,14.27,0.06,1,2,0,0,0,0,0,0,0,1,0.25
37,51000,5.0,6,7.51,0.04,0,14,0,0,1,0,0,0,0,0,0.7368421052631579
25,51996,9.0,5,10.99,0.38,0,3,0,0,1,0,0,0,0,1,0.42857142857142855
36,65000,1.0,5,11.49,0.11,0,15,0,0,0,0,0,0,0,0,0.8333333333333334
26,59760,4.0,5,9.99,0.1,0,2,0,0,0,0,1,0,0,0,0.25
24,55000,2.0,6,8.0,0.15,0,2,0,0,0,0,1,0,0,0,0.3333333333333333
25,70000,0.0,5,10.95,0.14,0,3,0,0,1,0,0,1,0,0,0.42857142857142855
22,24000,0.0,6,10.99,0.33,0,2,0,0,1,1,0,0,0,0,0.5
22,36000,6.0,5,11.49,0.33,0,2,0,0,1,0,0,0,0,1,0.5
24,48000,4.0,6,5.99,0.1,0,4,0,0,0,0,0,0,0,1,0.6666666666666666
36,50000,4.0,6,8.9,0.3,0,14,0,0,1,0,1,0,0,0,0.7777777777777778
26,66000,2.0,3,16.02,0.23,0,2,0,0,1,0,0,0,1,0,0.25
26,63400,0.0,5,9.62,0.32,0,3,0,1,0,0,0,0,0,1,0.375
26,110000,3.0,4,10.99,0.23,1,2,0,0,1,0,1,0,0,0,0.25
36,280000,3.0,4,14.26,0.02,0,16,0,0,1,0,0,0,0,0,0.8888888888888888
39,360000,1.0,5,11.48,0.01,0,12,0,0,1,0,0,0,1,0,0.5714285714285714
29,65000,13.0,3,17.27,0.25,0,6,0,0,1,0,0,0,1,0,0.5454545454545454
27,60000,2.0,5,9.91,0.03,0,9,0,0,1,0,1,0,0,0,1.0
44,171996,19.0,5,9.62,0.15,0,11,0,0,0,0,0,0,0,1,0.4230769230769231
22,70000,6.0,5,12.21,0.19,0,4,0,0,1,0,0,0,1,0,1.0
21,53000,4.0,6,7.49,0.27,0,2,0,0,0,0,0,0,1,0,0.6666666666666666
25,48000,4.0,5,11.12,0.15,0,2,0,0,0,0,0,0,1,0,0.2857142857142857
27,29000,0.0,3,14.11,0.22,0,8,0,0,1,1,0,0,0,0,0.8888888888888888
27,60000,2.0,5,12.42,0.15,0,7,0,0,1,0,0,0,0,1,0.7777777777777778
23,34000,1.0,4,10.99,0.28,1,4,0,0,1,0,0,0,1,0,0.8
29,49362,3.0,4,12.61,0.09,0,6,0,0,1,0,1,0,0,0,0.5454545454545454
22,52000,6.0,4,13.06,0.19,1,2,0,0,0,1,0,0,0,0,0.5
21,121352,5.0,4,10.99,0.06,0,4,0,0,0,0,0,0,0,0,1.3333333333333333
32,67000,11.0,6,7.14,0.04,0,9,0,0,1,0,0,0,0,0,0.6428571428571429
38,49000,4.0,6,7.51,0.06,0,13,0,0,1,0,0,0,0,0,0.65
30,31200,0.0,2,16.45,0.38,1,7,0,0,1,0,0,0,1,0,0.5833333333333334
24,30000,4.0,4,11.66,0.33,0,2,0,0,1,0,0,0,0,0,0.3333333333333333
23,37700,4.0,3,15.62,0.21,1,3,0,0,0,1,0,0,0,0,0.6
22,125000,0.0,3,10.99,0.2,1,2,0,0,0,0,0,0,1,0,0.5
24,30000,8.0,6,5.79,0.25,0,2,0,0,1,1,0,0,0,0,0.3333333333333333
22,24000,6.0,5,9.67,0.3,0,3,0,0,1,0,0,0,0,0,0.75
25,56900,9.0,6,7.51,0.44,0,3,0,0,0,0,0,0,1,0,0.42857142857142855
34,22668,4.0,5,10.99,0.13,0,5,0,0,1,0,0,0,0,1,0.3125
44,54400,3.0,4,12.61,0.08,1,14,0,0,1,0,0,1,0,0,0.5384615384615384
26,24000,0.0,3,14.96,0.15,0,4,0,0,1,0,0,1,0,0,0.5
31,36000,4.0,5,10.36,0.33,0,8,0,0,1,1,0,0,0,0,0.6153846153846154
25,30000,4.0,6,6.92,0.27,0,3,0,0,0,0,1,0,0,0,0.42857142857142855
23,75000,7.0,5,11.12,0.23,0,2,0,0,0,0,0,0,0,1,0.4
45,64000,3.0,6,7.29,0.09,0,14,0,0,0,0,0,1,0,0,0.5185185185185185
25,55000,9.0,6,6.91,0.31,0,4,0,0,0,0,0,0,0,0,0.5714285714285714
23,30000,6.0,6,7.49,0.16,0,4,0,0,1,0,0,0,0,0,0.8
29,78000,0.0,5,10.99,0.12,0,5,0,0,0,0,0,0,1,0,0.45454545454545453
23,75000,4.0,6,8.49,0.09,0,2,0,0,0,0,0,0,1,0,0.4
28,49000,0.0,1,10.99,0.06,1,5,0,0,1,0,0,0,0,0,0.5
22,24000,0.0,4,13.49,0.22,1,2,0,0,1,0,0,0,0,0,0.5
29,95000,6.0,6,7.9,0.37,0,8,0,0,0,0,0,0,0,1,0.7272727272727273
25,43200,3.0,4,13.8,0.07,1,3,0,0,1,0,0,0,1,0,0.42857142857142855
30,55000,9.0,5,10.99,0.29,0,6,0,0,0,0,1,0,0,0,0.5
38,30000,5.0,4,13.61,0.17,1,11,0,0,1,0,0,0,0,1,0.55
25,68000,2.0,4,12.99,0.1,1,3,0,0,0,0,0,0,0,1,0.42857142857142855
28,54000,1.0,5,9.99,0.12,0,6,0,0,0,0,0,0,0,1,0.6
39,80000,18.0,4,13.43,0.07,0,13,0,0,0,0,0,0,1,0,0.6190476190476191
24,78000,8.0,4,15.96,0.31,0,4,0,0,0,0,0,0,0,1,0.6666666666666666
23,67000,2.0,6,7.49,0.08,0,2,0,0,0,0,0,0,0,0,0.4
26,40720,4.0,4,13.48,0.25,1,3,0,0,0,0,0,0,1,0,0.375
25,64000,7.0,3,15.28,0.13,1,4,0,0,1,0,0,0,0,0,0.5714285714285714
24,52000,8.0,5,10.62,0.08,0,4,0,1,0,1,0,0,0,0,0.6666666666666666
22,110000,6.0,6,9.32,0.06,0,4,0,0,1,0,0,1,0,0,1.0
23,20000,0.0,5,11.71,0.25,0,4,0,1,0,0,0,0,1,0,0.8
24,40000,3.0,6,7.88,0.17,0,4,0,0,1,0,0,0,0,1,0.6666666666666666
32,40000,1.0,4,13.49,0.1,1,8,0,0,1,0,0,1,0,0,0.5714285714285714
25,12000,9.0,4,13.16,0.38,1,4,0,1,0,1,0,0,0,0,0.5714285714285714
33,91384,17.0,5,10.25,0.02,0,5,0,0,0,1,0,0,0,0,0.3333333333333333
25,225000,5.0,5,11.86,0.11,0,4,0,0,1,0,0,0,0,1,0.5714285714285714
37,74568,0.0,4,14.26,0.08,1,16,0,0,1,0,0,0,1,0,0.8421052631578947
27,67068,11.0,6,10.99,0.07,0,10,0,1,0,0,0,0,1,0,1.1111111111111112
25,28800,6.0,6,7.49,0.51,0,3,0,0,1,0,0,1,0,0,0.42857142857142855
25,88500,3.0,4,13.47,0.08,0,3,0,0,1,0,0,0,0,0,0.42857142857142855
24,73000,1.0,5,9.01,0.07,0,2,0,0,1,0,0,0,0,0,0.3333333333333333
26,55400,1.0,4,12.84,0.03,0,4,0,0,1,0,0,1,0,0,0.5
24,37000,8.0,5,10.99,0.27,0,2,0,0,0,0,1,0,0,0,0.3333333333333333
24,42252,3.0,4,12.84,0.19,0,2,0,0,0,0,0,0,1,0,0.3333333333333333
51,667680,19.0,4,13.98,0.01,1,22,0,0,0,0,0,0,1,0,0.6666666666666666
24,64000,8.0,6,7.88,0.08,0,4,0,0,0,1,0,0,0,0,0.6666666666666666
28,33288,2.0,4,12.09,0.32,0,5,0,0,1,0,0,0,0,0,0.5
32,35004,3.0,3,16.49,0.23,1,5,0,0,1,0,0,1,0,0,0.35714285714285715
42,78000,4.0,4,10.78,0.1,1,13,0,0,0,0,0,1,0,0,0.5416666666666666
23,98000,4.0,6,8.94,0.15,0,3,0,0,0,1,0,0,0,0,0.6
35,110000,9.0,4,13.49,0.23,0,8,0,0,1,0,0,0,0,0,0.47058823529411764
24,16800,4.0,5,11.49,0.06,0,3,0,0,1,0,0,0,0,1,0.5
56,90000,0.0,6,6.17,0.08,0,21,0,0,0,0,0,0,1,0,0.5526315789473685
76,75000,23.0,6,8.94,0.2,0,25,0,0,1,0,0,1,0,0,0.43103448275862066
37,38000,4.0,3,15.33,0.16,1,16,0,0,1,0,0,0,1,0,0.8421052631578947
27,31850,8.0,5,10.65,0.44,0,8,0,0,0,0,0,0,0,1,0.8888888888888888
27,88000,4.0,5,10.38,0.23,0,7,0,0,1,0,0,0,0,0,0.7777777777777778
33,58800,10.0,5,11.49,0.05,0,5,0,0,1,0,0,0,0,1,0.3333333333333333
23,60000,7.0,6,7.9,0.12,0,4,0,0,0,0,0,1,0,0,0.8
29,120000,13.0,6,6.17,0.08,0,8,0,0,0,0,0,0,0,1,0.7272727272727273
23,86500,7.0,6,7.29,0.16,0,3,0,0,0,0,0,0,0,1,0.6
21,98280,2.0,6,6.62,0.1,0,2,0,0,0,0,0,0,0,0,0.6666666666666666
23,42000,5.0,3,15.2,0.05,1,2,0,0,0,1,0,0,0,0,0.4
25,48996,8.0,5,9.88,0.1,0,2,0,0,0,0,0,1,0,0,0.2857142857142857
23,60000,7.0,6,7.9,0.25,0,3,0,0,0,1,0,0,0,0,0.6
25,54000,2.0,5,11.11,0.07,0,3,0,0,0,0,0,0,1,0,0.42857142857142855
26,30000,7.0,3,14.42,0.17,0,4,0,0,1,0,0,0,0,0,0.5
24,32000,0.0,4,12.87,0.39,1,3,0,0,1,0,0,1,0,0,0.5
27,110000,3.0,6,7.74,0.04,0,7,0,0,0,0,0,1,0,0,0.7777777777777778
30,72000,12.0,5,10.0,0.14,0,7,0,0,0,0,0,1,0,0,0.5833333333333334
23,65074,0.0,3,14.42,0.09,1,3,0,0,1,1,0,0,0,0,0.6
25,80000,9.0,6,6.54,0.16,0,3,0,0,0,0,0,0,0,0,0.42857142857142855
26,29406,5.0,5,11.71,0.34,0,4,0,0,1,0,1,0,0,0,0.5
32,39500,12.0,4,13.11,0.51,0,5,0,0,1,0,0,0,0,0,0.35714285714285715
25,18204,0.0,4,13.61,0.25,0,2,0,0,1,1,0,0,0,0,0.2857142857142857
28,71250,2.0,1,10.99,0.29,1,9,0,0,1,0,0,0,1,0,0.9
37,73000,4.0,6,5.99,0.07,0,15,0,0,0,0,0,0,0,0,0.7894736842105263
23,30000,7.0,5,12.18,0.33,0,3,0,0,1,0,0,1,0,0,0.6
25,21000,0.0,5,12.53,0.25,0,2,0,0,1,0,0,0,0,0,0.2857142857142857
29,59000,5.0,3,16.77,0.14,1,8,0,0,0,0,0,0,0,1,0.7272727272727273
26,30320,2.0,5,12.18,0.25,0,3,0,0,1,0,0,0,1,0,0.375
24,425000,8.0,6,7.88,0.02,0,3,0,0,0,1,0,0,0,0,0.5
31,42000,6.0,3,16.29,0.03,1,5,0,0,1,1,0,0,0,0,0.38461538461538464
49,69000,0.0,3,14.96,0.23,1,12,0,0,1,0,1,0,0,0,0.3870967741935484
27,213000,11.0,2,16.77,0.16,1,5,0,0,0,0,0,0,0,0,0.5555555555555556
23,80000,7.0,5,9.99,0.31,0,3,0,1,0,0,0,0,0,1,0.6
24,100000,0.0,5,9.76,0.03,0,3,0,0,1,0,1,0,0,0,0.5
34,63504,0.0,5,10.0,0.06,0,6,0,0,1,0,0,1,0,0,0.375
22,42000,6.0,4,10.99,0.24,1,4,0,0,1,0,0,0,1,0,1.0
29,20400,4.0,6,7.9,0.1,0,9,0,0,1,0,1,0,0,0,0.8181818181818182
40,172800,9.0,5,10.99,0.12,0,13,0,0,1,0,0,0,0,0,0.5909090909090909
22,28000,6.0,5,10.25,0.04,0,4,0,0,1,0,1,0,0,0,1.0
25,74000,5.0,3,14.59,0.14,1,4,0,0,0,0,1,0,0,0,0.5714285714285714
26,41000,8.0,5,12.42,0.07,0,3,0,0,1,0,0,0,0,0,0.375
25,46000,5.0,5,10.25,0.51,0,4,0,0,0,1,0,0,0,0,0.5714285714285714
26,52703,5.0,5,11.89,0.06,0,4,0,0,0,0,0,1,0,0,0.5
24,74000,6.0,5,12.21,0.07,0,2,0,0,0,0,0,1,0,0,0.3333333333333333
27,74000,4.0,3,16.89,0.16,1,9,0,0,0,1,0,0,0,0,1.0
34,56400,8.0,6,5.79,0.21,0,9,0,1,0,0,0,1,0,0,0.5625
27,35000,4.0,5,10.0,0.37,0,7,0,0,1,1,0,0,0,0,0.7777777777777778
25,110000,9.0,6,10.99,0.16,0,2,0,0,0,0,0,0,0,0,0.2857142857142857
24,60000,8.0,5,11.71,0.12,0,2,0,0,0,1,0,0,0,0,0.3333333333333333
21,68004,5.0,5,11.26,0.24,0,3,0,0,0,0,0,0,0,0,1.0
48,36000,24.0,6,6.99,0.22,0,15,0,1,0,0,0,0,0,1,0.5
31,50000,7.0,6,5.99,0.12,0,8,0,0,0,0,0,0,0,1,0.6153846153846154
22,32376,1.0,4,13.61,0.31,1,4,0,0,1,1,0,0,0,0,1.0
24,132000,8.0,3,17.27,0.01,0,2,0,0,0,0,0,0,0,0,0.3333333333333333
23,115000,7.0,4,14.27,0.04,0,4,0,1,0,1,0,0,0,0,0.8
34,50004,6.0,6,7.88,0.12,0,5,0,0,1,1,0,0,0,0,0.3125
29,38400,0.0,4,14.27,0.36,1,8,0,0,0,0,0,1,0,0,0.7272727272727273
26,40272,3.0,5,11.86,0.25,0,3,0,0,0,1,0,0,0,0,0.375
34,225000,4.0,4,13.35,0.01,1,7,0,0,0,0,0,0,0,0,0.4375
29,190000,1.0,5,9.88,0.04,0,9,0,0,1,0,1,0,0,0,0.8181818181818182
25,72000,3.0,2,17.14,0.22,1,3,0,1,0,0,0,0,0,1,0.42857142857142855
27,119000,7.0,3,18.25,0.25,0,7,0,0,0,0,0,0,0,0,0.7777777777777778
26,130000,0.0,4,13.57,0.04,1,4,0,0,1,0,1,0,0,0,0.5
33,51200,1.0,2,16.7,0.26,1,8,0,0,1,0,0,0,0,1,0.5333333333333333
34,25480,6.0,3,12.8,0.2,0,5,0,0,1,0,0,1,0,0,0.3125
29,18000,2.0,5,12.69,0.17,0,5,0,0,1,0,0,0,0,1,0.45454545454545453
32,80000,1.0,5,10.99,0.08,0,10,0,0,1,0,0,1,0,0,0.7142857142857143
31,75000,3.0,5,10.38,0.16,0,10,0,0,0,1,0,0,0,0,0.7692307692307693
22,74004,6.0,6,10.99,0.16,0,4,0,0,0,1,0,0,0,0,1.0
31,138000,0.0,3,13.24,0.18,0,7,0,0,1,0,0,0,0,1,0.5384615384615384
27,70200,9.0,6,7.29,0.09,0,5,0,0,0,0,1,0,0,0,0.5555555555555556
24,88000,5.0,2,19.69,0.27,0,2,0,0,0,0,0,0,0,0,0.3333333333333333
21,53876,4.0,4,14.72,0.05,0,4,0,0,0,0,0,0,1,0,1.3333333333333333
28,123000,0.0,0,20.86,0.18,1,8,0,1,0,0,0,0,0,0,0.8
24,36100,4.0,3,12.92,0.14,1,3,0,0,1,0,0,0,0,0,0.5
27,68000,3.0,6,7.88,0.16,0,8,0,0,0,0,0,0,0,1,0.8888888888888888
24,100000,9.0,6,5.79,0.13,0,4,0,0,0,0,0,0,0,1,0.6666666666666666
36,32642,18.0,5,11.49,0.26,0,12,0,0,0,0,0,0,0,0,0.6666666666666666
28,30000,2.0,6,5.42,0.4,0,6,0,0,1,0,0,0,0,0,0.6
23,36300,0.0,6,7.68,0.11,0,2,0,0,1,0,0,0,0,1,0.4
43,60000,1.0,5,10.37,0.13,0,16,0,0,1,0,0,1,0,0,0.64
21,45000,3.0,6,6.54,0.07,0,4,0,0,1,0,0,0,1,0,1.3333333333333333
41,42000,5.0,4,13.23,0.05,1,15,0,0,1,0,0,0,0,0,0.6521739130434783
24,40000,8.0,3,15.65,0.07,0,2,0,0,0,1,0,0,0,0,0.3333333333333333
23,35400,4.0,5,11.89,0.27,0,2,0,0,1,0,0,0,0,1,0.4
27,69000,0.0,3,16.77,0.13,1,6,0,0,1,0,0,0,1,0,0.6666666666666666
24,33996,8.0,3,14.91,0.12,1,2,0,0,0,0,0,0,0,1,0.3333333333333333
43,350000,3.0,5,11.49,0.05,0,16,0,0,0,0,0,1,0,0,0.64
21,36000,3.0,4,10.91,0.51,0,2,0,0,1,0,0,1,0,0,0.6666666666666666
28,75000,12.0,5,11.99,0.03,0,9,0,0,1,0,0,1,0,0,0.9
23,46800,4.0,5,10.37,0.3,0,3,0,0,1,1,0,0,0,0,0.6
29,58800,4.0,5,10.99,0.19,0,9,0,0,0,0,0,0,0,1,0.8181818181818182
29,40000,13.0,5,11.86,0.63,0,6,0,0,0,0,1,0,0,0,0.5454545454545454
26,72000,10.0,3,10.99,0.22,0,3,0,0,0,1,0,0,0,0,0.375
22,70000,4.0,6,7.51,0.11,0,2,0,0,1,0,0,0,0,1,0.5
32,38052,16.0,5,11.49,0.08,0,6,0,0,1,0,0,0,0,1,0.42857142857142855
25,100000,9.0,4,13.06,0.2,1,2,0,0,1,0,1,0,0,0,0.2857142857142857
31,78000,0.0,6,10.99,0.06,0,7,0,0,0,0,0,0,0,0,0.5384615384615384
22,32000,4.0,6,7.49,0.35,0,2,0,0,0,1,0,0,0,0,0.5
21,18701,0.0,3,14.11,0.22,1,4,0,0,0,0,0,0,1,0,1.3333333333333333
24,145000,3.0,5,10.99,0.08,0,2,0,0,0,0,0,1,0,0,0.3333333333333333
27,35000,4.0,4,13.98,0.41,1,8,0,0,1,0,0,0,0,0,0.8888888888888888
25,85000,7.0,4,13.49,0.06,0,3,0,0,0,0,0,0,1,0,0.42857142857142855
23,25200,4.0,6,7.49,0.05,0,3,0,0,0,0,0,1,0,0,0.6
25,33996,8.0,2,16.82,0.04,0,4,0,0,1,0,0,1,0,0,0.5714285714285714
26,244800,11.0,3,16.29,0.04,1,4,0,0,0,0,0,1,0,0,0.5
28,39600,4.0,4,12.61,0.1,0,10,0,0,1,0,0,0,1,0,1.0
22,39000,4.0,5,10.99,0.08,0,2,0,0,0,0,0,0,1,0,0.5
23,67200,7.0,6,6.03,0.24,0,2,0,0,0,0,0,0,0,1,0.4
25,18000,1.0,5,10.99,0.22,0,3,0,0,0,0,0,1,0,0,0.42857142857142855
29,108000,9.0,6,9.32,0.11,0,5,0,0,0,0,1,0,0,0,0.45454545454545453
23,72000,7.0,5,11.12,0.08,0,2,0,0,1,0,0,0,0,1,0.4
23,116000,8.0,3,15.62,0.14,1,4,0,0,0,1,0,0,0,0,0.8
22,83000,6.0,2,19.69,0.29,0,3,0,0,1,0,0,0,0,0,0.75
36,140000,21.0,6,6.99,0.06,0,11,0,0,0,0,0,0,1,0,0.6111111111111112
38,74237,4.0,4,14.35,0.24,0,17,0,0,0,0,0,0,0,0,0.85
37,51000,11.0,3,16.89,0.13,1,13,0,0,1,0,0,0,0,1,0.6842105263157895
27,35000,11.0,3,15.65,0.36,1,8,0,0,1,0,0,1,0,0,0.8888888888888888
27,35520,1.0,3,14.91,0.2,1,8,0,0,1,0,0,0,0,1,0.8888888888888888
21,84400,2.0,6,8.94,0.14,0,3,0,1,0,0,0,0,0,1,1.0
25,26000,5.0,5,11.99,0.46,0,3,0,0,1,0,0,1,0,0,0.42857142857142855
39,80000,18.0,4,13.43,0.07,0,17,0,0,0,0,0,1,0,0,0.8095238095238095
27,56525,4.0,3,15.95,0.18,0,10,0,0,0,0,0,1,0,0,1.1111111111111112
22,34000,2.0,3,15.99,0.32,0,3,0,0,1,0,1,0,0,0,0.75
22,62400,2.0,4,13.85,0.2,1,2,0,0,0,0,0,0,0,1,0.5
35,90000,15.0,5,11.71,0.08,0,9,0,0,1,0,0,0,1,0,0.5294117647058824
28,56100,12.0,6,7.51,0.13,0,10,0,0,1,0,0,1,0,0,1.0
23,38400,1.0,6,7.66,0.05,0,3,0,0,1,0,0,0,0,1,0.6
23,54996,7.0,5,11.49,0.04,0,3,0,0,0,1,0,0,0,0,0.6
32,105000,5.0,6,5.99,0.12,0,6,0,0,0,1,0,0,0,0,0.42857142857142855
21,64000,5.0,6,7.66,0.16,0,3,0,1,0,0,0,1,0,0,1.0
26,26000,7.0,5,10.99,0.27,0,4,0,0,0,0,1,0,0,0,0.5
34,140000,13.0,6,7.88,0.03,0,7,0,1,0,1,0,0,0,0,0.4375
27,60000,9.0,5,11.71,0.05,0,6,0,0,1,0,0,0,0,1,0.6666666666666666
23,30000,8.0,6,6.92,0.35,0,4,0,0,1,1,0,0,0,0,0.8
21,51800,1.0,5,9.99,0.1,0,3,0,0,0,0,0,0,0,1,1.0
24,117000,8.0,6,10.99,0.09,0,3,0,0,0,0,0,1,0,0,0.5
27,75000,0.0,6,8.9,0.1,0,10,0,0,0,0,0,0,1,0,1.1111111111111112
28,50400,4.0,6,10.99,0.24,0,8,0,0,0,0,0,0,0,1,0.8
24,55000,8.0,6,5.79,0.18,0,2,0,0,0,0,1,0,0,0,0.3333333333333333
25,93000,5.0,6,7.88,0.13,0,4,0,0,0,0,0,1,0,0,0.5714285714285714
38,112224,5.0,6,6.99,0.22,0,13,0,0,0,1,0,0,0,0,0.65
25,29000,4.0,3,16.29,0.14,0,4,0,0,1,0,0,1,0,0,0.5714285714285714
24,57996,5.0,5,11.89,0.04,0,4,0,0,0,0,1,0,0,0,0.6666666666666666
24,125000,8.0,5,10.99,0.08,0,3,0,0,0,0,0,0,1,0,0.5
23,61200,2.0,6,7.88,0.16,0,3,0,0,0,0,0,0,0,0,0.6
22,32760,3.0,4,13.48,0.15,1,3,0,0,1,0,0,0,1,0,0.75
25,191000,1.0,5,12.53,0.05,0,4,0,0,0,0,0,1,0,0,0.5714285714285714
26,42996,10.0,5,10.2,0.2,0,2,0,0,1,0,0,1,0,0,0.25
22,40000,6.0,4,13.11,0.35,1,3,0,0,1,1,0,0,0,0,0.75
25,79000,9.0,5,10.01,0.09,0,3,0,0,0,0,0,0,1,0,0.42857142857142855
38,40000,6.0,6,7.49,0.23,0,16,0,1,0,0,0,1,0,0,0.8
26,53826,10.0,4,14.79,0.16,0,3,0,0,0,0,0,0,0,1,0.375
40,96000,5.0,4,10.99,0.03,0,17,0,0,0,0,1,0,0,0,0.7727272727272727
31,46700,5.0,5,10.99,0.15,0,6,0,0,0,0,0,1,0,0,0.46153846153846156
31,24996,0.0,4,12.99,0.2,0,8,0,0,1,0,0,0,0,0,0.6153846153846154
27,72000,2.0,5,9.25,0.04,0,7,0,0,0,1,0,0,0,0,0.7777777777777778
28,55704,12.0,6,7.51,0.15,0,9,0,0,0,0,0,0,0,0,0.9
36,123000,1.0,3,14.91,0.02,1,14,0,0,0,0,0,0,0,0,0.7777777777777778
23,69000,7.0,5,10.75,0.07,0,2,0,0,1,0,0,1,0,0,0.4
25,45000,2.0,6,9.38,0.25,0,2,0,0,1,0,0,0,0,0,0.2857142857142857
62,76500,0.0,3,16.77,0.26,1,29,0,0,1,1,0,0,0,0,0.6590909090909091
29,41000,0.0,6,7.51,0.09,0,9,0,0,0,0,0,1,0,0,0.8181818181818182
24,35004,6.0,3,10.99,0.21,0,2,0,0,1,0,0,1,0,0,0.3333333333333333
24,92000,8.0,5,10.99,0.12,0,3,0,0,0,0,0,0,0,1,0.5
22,29120,1.0,5,10.59,0.23,0,2,0,0,1,0,0,0,0,1,0.5
40,52000,2.0,1,18.62,0.29,1,17,0,0,1,1,0,0,0,0,0.7727272727272727
40,63996,8.0,5,10.25,0.19,0,12,0,0,0,1,0,0,0,0,0.5454545454545454
25,32000,1.0,4,13.16,0.25,0,2,0,0,0,0,0,0,0,0,0.2857142857142857
22,34000,2.0,4,12.53,0.22,1,4,0,0,1,0,0,1,0,0,1.0
24,67500,3.0,6,7.88,0.04,0,4,0,0,0,0,0,0,1,0,0.6666666666666666
28,90722,7.0,5,10.99,0.2,0,5,0,0,0,0,1,0,0,0,0.5
22,40000,4.0,5,10.99,0.3,0,3,0,0,1,0,0,0,0,1,0.75
29,19200,7.0,6,10.99,0.31,0,5,0,1,0,0,0,0,0,1,0.45454545454545453
30,125000,14.0,4,10.99,0.06,0,7,0,0,0,0,0,0,0,1,0.5833333333333334
22,50000,1.0,6,8.32,0.15,0,2,0,0,1,0,0,0,0,1,0.5
22,34500,0.0,4,13.79,0.29,0,2,0,0,1,0,0,0,0,0,0.5
25,50000,2.0,6,7.88,0.24,0,4,0,0,1,1,0,0,0,0,0.5714285714285714
28,19200,0.0,5,12.69,0.21,0,8,0,0,1,0,0,0,0,0,0.8
22,62000,6.0,6,5.42,0.13,0,3,0,0,1,0,0,0,1,0,0.75
28,103000,4.0,6,7.51,0.1,0,10,0,0,0,0,0,0,0,1,1.0
22,30000,4.0,6,6.03,0.14,0,4,0,0,1,1,0,0,0,0,1.0
32,84996,5.0,5,8.88,0.24,0,5,0,0,0,0,0,1,0,0,0.35714285714285715
25,78000,9.0,6,5.79,0.1,0,2,0,0,0,1,0,0,0,0,0.2857142857142857
36,34000,20.0,3,14.59,0.12,0,11,0,0,1,0,0,0,0,1,0.6111111111111112
33,31000,2.0,5,10.74,0.42,0,6,0,0,0,0,0,0,1,0,0.4
23,18000,0.0,6,8.59,0.28,0,4,0,0,1,1,0,0,0,0,0.8
26,57600,10.0,3,15.62,0.04,1,3,0,0,1,0,0,0,0,0,0.375
24,106800,6.0,6,5.42,0.11,0,4,0,0,0,1,0,0,0,0,0.6666666666666666
34,33612,0.0,6,7.74,0.27,0,9,0,0,0,0,0,0,1,0,0.5625
22,30000,3.0,3,18.25,0.17,0,2,0,0,1,0,0,1,0,0,0.5
41,95000,5.0,5,10.99,0.26,0,12,0,0,0,0,0,0,1,0,0.5217391304347826
25,30000,0.0,2,16.82,0.05,1,3,0,0,1,1,0,0,0,0,0.42857142857142855
24,36000,8.0,5,11.48,0.22,0,4,0,0,1,0,0,0,0,1,0.6666666666666666
32,64000,1.0,5,10.99,0.2,0,9,0,0,1,1,0,0,0,0,0.6428571428571429
23,41000,5.0,6,7.88,0.23,0,2,0,0,1,1,0,0,0,0,0.4
32,54000,6.0,6,10.99,0.09,0,7,0,0,0,1,0,0,0,0,0.5
24,54000,8.0,4,14.17,0.03,1,2,0,0,1,0,0,1,0,0,0.3333333333333333
24,50000,8.0,2,16.35,0.32,1,3,0,0,1,0,0,1,0,0,0.5
24,52500,3.0,5,10.99,0.32,0,3,0,0,1,0,1,0,0,0,0.5
37,40000,1.0,5,11.48,0.38,0,17,0,1,0,0,1,0,0,0,0.8947368421052632
25,62000,9.0,6,10.99,0.08,0,2,0,0,1,0,0,0,0,0,0.2857142857142857
28,64000,1.0,4,11.66,0.16,0,5,0,0,1,0,0,0,1,0,0.5
25,44000,7.0,5,10.08,0.17,0,4,0,0,0,1,0,0,0,0,0.5714285714285714
28,123000,0.0,6,7.14,0.08,0,6,0,0,0,0,0,0,1,0,0.6
31,35000,6.0,4,13.06,0.33,0,9,0,0,1,0,0,1,0,0,0.6923076923076923
21,15300,5.0,5,10.99,0.21,0,4,0,0,1,0,1,0,0,0,1.3333333333333333
29,67000,14.0,6,7.51,0.05,0,10,0,1,0,0,0,1,0,0,0.9090909090909091
39,83400,2.0,2,16.4,0.12,1,14,0,0,1,1,0,0,0,0,0.6666666666666666
26,12000,6.0,5,9.99,0.21,0,3,0,1,0,1,0,0,0,0,0.375
36,32400,20.0,3,13.24,0.2,1,11,0,0,0,0,0,0,1,0,0.6111111111111112
